code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,ast,country
M300,N085,Polyarteritis nodosaan liittyvä munuaiskerässairaus,Systeemiseen sidekudossairauteen liittyvä munuaiskerässairaus,M3000,N0850,Polyarteritis nodosa,Glomerular disorders in systemic connective tissue disorders,*,fin
M301,,Valtimoiden kyhmytulehdus ja keuhkomuutoksia (Churg-Strauss),,M3010,,Polyarteritis with lung involvement [Churg-Strauss],,,fin
M302,,Lasten valtimoiden kyhmytulehdus,,M3020,,Juvenile polyarteritis,,,fin
M303,,Mukokutaaninen imusolmukeoireyhtymä (Kawasaki),,M3030,,Mucocutaneous lymph node syndrome [Kawasaki],,,fin
M308,,Muu valtimoiden kyhmytulehduksen lähisukuinen tauti,,M3080,,Other conditions related to polyarteritis nodosa,,,fin
M310,,Yliherkkyysverisuonitulehdus,,M3100,,Hypersensitivity angiitis,,,fin
M310,N085,Goodpasturen oireyhtymään liittyvä munuaiskerässairaus,Systeemiseen sidekudossairauteen liittyvä munuaiskerässairaus,M3100,N0850,Hypersensitivity angiitis,Glomerular disorders in systemic connective tissue disorders,*,fin
M311,,Tromboottinen mikroangiopatia,,M3110,,Thrombotic microangiopathy,,,fin
M311,N085,Tromboottiseen trombosytopeeniseen purppuraan liittyvä munuaiskerässairaus,Systeemiseen sidekudossairauteen liittyvä munuaiskerässairaus,M3110,N0850,Thrombotic microangiopathy,Glomerular disorders in systemic connective tissue disorders,*,fin
M312,,Letaali keskiviivan granulooma,,M3120,,Lethal midline granuloma,,,fin
M313,,Wegenerin granulomatoosi,,M3130,,Wegener's granulomatosis,,,fin
M313,J991,Wegenerin granulomatoosiin liittyvä hengityselinsairaus,Muualla luokitettuun muuhun diffuusiin sidekudossairauteen liittyvä hengityselinsairaus,M3130,J9910,Wegener's granulomatosis,Respiratory disorders in other diffuse connective tissue disorders,*,fin
M313,N085,Wegenerin granulomatoosiin liittyvä munuaiskerässairaus,Systeemiseen sidekudossairauteen liittyvä munuaiskerässairaus,M3130,N0850,Wegener's granulomatosis,Glomerular disorders in systemic connective tissue disorders,*,fin
M314,,Aortankaarioireyhtymä (Takayasu),,M3140,,Aortic arch syndrome [Takayasu],,,fin
M315,,Jättisoluvaltimotulehdus ja polymyalgia reumatica,,M3150,,Giant cell arteritis with polymyalgia rheumatica,,,fin
M316,,Muu jättisoluvaltimotulehdus,,M3160,,Other giant cell arteritis,,,fin
M317,,Mikroskooppinen polyangiitti,,M3170,,Microscopic polyangiitis,,,fin
M317,N085,Mikroskooppiseen polyangiittiin liittyvä munuaiskerässairaus,Systeemiseen sidekudossairauteen liittyvä munuaiskerässairaus,M3170,N0850,Microscopic polyangiitis,Glomerular disorders in systemic connective tissue disorders,*,fin
M318,,Muu kuolioita aiheuttava verisuonisairaus,,M3180,,Other specified necrotizing vasculopathies,,,fin
M319,,Määrittämätön kuolioita aiheuttava verisuonisairaus,,M3190,,"Necrotizing vasculopathy, unspecified",,,fin
M320,,Lääkeaineen aiheuttama SLE-tauti,,M3200,,Drug-induced systemic lupus erythematosus,,#,fin
M321,,SLE-tauti ja sisäelinten ja elinjärjestelmien muutoksia,,M3210,,Systemic lupus erythematosus with organ or system involvement,,+,fin
M321,G058,Systeemiseen lupus erythematosukseen (SLE) liittyvä aivotulehdus,"Aivotulehdus, selkäydintulehdus tai aivo-selkäydintulehdus muualla luokitetun muun sairauden yhteydessä",M3210,G0580,Systemic lupus erythematosus with organ or system involvement,"Encephalitis, myelitis and encephalomyelitis in other diseases classified elsewhere",*,fin
M321,G737,LED-tautiin liittyvä lihassairaus,Lihassairaus muualla luokitetun muun sairauden yhteydessä,M3210,G7370,Systemic lupus erythematosus with organ or system involvement,Myopathy in other diseases classified elsewhere,*,fin
M321,I328,Lupus erythematosus disseminatukseen liittyvä sydänpussitulehdus,Muualla luokitettuun muuhun sairauteen liittyvä sydänpussitulehdus,M3210,I3280,Systemic lupus erythematosus with organ or system involvement,Pericarditis in other diseases classified elsewhere,*,fin
M321,I398,Libman-Sacksin tautiin liittyvä sydämen sisäkalvon tulehdus,"Muualla luokitettuun sairauteen liittyvä sydämen sisäkalvon tulehdus, läppä määrittämätön",M3210,I3980,Systemic lupus erythematosus with organ or system involvement,"Endocarditis, valve unspecified, in diseases classified elsewhere",*,fin
M321,I682,Lupus erythematosus disseminatukseen liittyvä aivovaltimotulehdus,Muualla luokitettuun muuhun sairauteen liittyvä aivovaltimotulehdus,M3210,I6820,Systemic lupus erythematosus with organ or system involvement,Cerebral arteritis in other diseases classified elsewhere,*,fin
M321,J991,Systeemiseen lupus erythematosukseen liittyvä hengityselinsairaus,Muualla luokitettuun muuhun diffuusiin sidekudossairauteen liittyvä hengityselinsairaus,M3210,J9910,Systemic lupus erythematosus with organ or system involvement,Respiratory disorders in other diffuse connective tissue disorders,*,fin
M321,N085,Lupus erythematosus disseminatukseen liittyvä munuaiskerässairaus,Systeemiseen sidekudossairauteen liittyvä munuaiskerässairaus,M3210,N0850,Systemic lupus erythematosus with organ or system involvement,Glomerular disorders in systemic connective tissue disorders,*,fin
M321,N164,Systeemiseen lupus erythematosukseen liittyvä tubulointerstitiaalinen sairaus,Systeemiseen sidekudossairauteen liittyvä tubulointerstitiaalinen munuaissairaus,M3210,N1640,Systemic lupus erythematosus with organ or system involvement,Renal tubulo-interstitial disorders in systemic connective tissue disorders,*,fin
M328,,Muu SLE-taudin muoto,,M3280,,Other forms of systemic lupus erythematosus,,,fin
M328,F0289,SLE-tautiin liittyvä dementia,Hermostokuppaan liittyvä dementia,M3280,F0288,Other forms of systemic lupus erythematosus,"Dementia, other specified",*,fin
M329,,Määrittämätön SLE-tauti,,M3290,,"Systemic lupus erythematosus, unspecified",,,fin
M330,,Lasten dermatomyosiitti,,M3300,,Juvenile dermatomyositis,,,fin
M331,,Muu dermatomyosiitti,,M3310,,Other dermatomyositis,,,fin
M332,,Polymyosiitti,,M3320,,Polymyositis,,,fin
M332,J991,Polymyosiittiin liittyvä hengityselinsairaus,Muualla luokitettuun muuhun diffuusiin sidekudossairauteen liittyvä hengityselinsairaus,M3320,J9910,Polymyositis,Respiratory disorders in other diffuse connective tissue disorders,*,fin
M339,,Määrittämätön dermato[poly]myosiitti,,M3390,,"Dermatopolymyositis, unspecified",,,fin
M339,J991,Dermatopolymyosiittiin liittyvä hengityselinsairaus,Muualla luokitettuun muuhun diffuusiin sidekudossairauteen liittyvä hengityselinsairaus,M3390,J9910,"Dermatopolymyositis, unspecified",Respiratory disorders in other diffuse connective tissue disorders,*,fin
M340,,Diffuusi systeeminen skleroosi,,M3400,,Progressive systemic sclerosis,,,fin
M341,,Rajoittunut systeeminen skleroosi (CREST),,M3410,,CR(E)ST syndrome,,,fin
M342,,Lääkeaineen tai kemiallisen aineen laukaisema systeeminen skleroosi,,M3420,,Systemic sclerosis induced by drugs and chemicals,,#,fin
M348,,Muu systeeminen skleroosi,,M3480,,Other forms of systemic sclerosis,,,fin
M348,G737,Sklerodermaan liittyvä lihassairaus,Lihassairaus muualla luokitetun muun sairauden yhteydessä,M3480,G7370,Other forms of systemic sclerosis,Myopathy in other diseases classified elsewhere,*,fin
M348,J991,Systeemiseen skleroosiin liittyvä hengityselinsairaus,Muualla luokitettuun muuhun diffuusiin sidekudossairauteen liittyvä hengityselinsairaus,M3480,J9910,Other forms of systemic sclerosis,Respiratory disorders in other diffuse connective tissue disorders,*,fin
M349,,Määrittämätön systeeminen skleroosi,,M3490,,"Systemic sclerosis, unspecified",,,fin
M350,,Sjögrenin oireyhtymä,,M3500,,Sicca syndrome [Sjögren],,,fin
M350,G737,Sjögrenin oireyhtymään (sicca-oireyhtymä) liittyvä lihassairaus,Lihassairaus muualla luokitetun muun sairauden yhteydessä,M3500,G7370,Sicca syndrome [Sjögren],Myopathy in other diseases classified elsewhere,*,fin
M350,H193,Keratoconjunctivitis sicca,Muualla luokitettuun muuhun sairauteen liittyvä sarveiskalvotulehdus tai sarveis- ja sidekalvotulehdus,M3500,H1930,Sicca syndrome [Sjögren],Keratitis and keratoconjunctivitis in other diseases classified elsewhere,*,fin
M350,J991,Sjögrenin oireyhtymään liittyvä hengityselinsairaus,Muualla luokitettuun muuhun diffuusiin sidekudossairauteen liittyvä hengityselinsairaus,M3500,J9910,Sicca syndrome [Sjögren],Respiratory disorders in other diffuse connective tissue disorders,*,fin
M350,N164,Sjögrenin oireyhtymään liittyvä tubulo-interstitiaalinen munuaissairaus,Systeemiseen sidekudossairauteen liittyvä tubulointerstitiaalinen munuaissairaus,M3500,N1640,Sicca syndrome [Sjögren],Renal tubulo-interstitial disorders in systemic connective tissue disorders,*,fin
M351,,Muu sekaoireinen oireyhtymä (overlap-oireyhtymä),,M3510,,Other overlap syndromes,,,fin
M352,,Behçetin tauti,,M3520,,Behçet's disease,,,fin
M352,N778,Behçetin tautiin liittyvä ulkosynnyttimien haavauma,Muuhun muualla luokitettuun tautiin liittyvä ulkosynnyttimien ja/tai emättimen haavauma ja tulehdus,M3520,N7780,Behçet's disease,Vulvovaginal ulceration and inflammation in other diseases classified elsewhere,*,fin
M353,,Polymyalgia rheumatica,,M3530,,Polymyalgia rheumatica,,,fin
M354,,Diffuusi [eosinofiilinen] kalvotulehdus,,M3540,,Diffuse (eosinophilic) fasciitis,,,fin
M355,,Monipesäkkeinen fibroskleroosi,,M3550,,Multifocal fibrosclerosis,,,fin
M356,,Toistuva pannikuliitti (Weber-Christian),,M3560,,Relapsing panniculitis [Weber-Christian],,,fin
M357,,Hypermobiliteetti-oireyhtymä,,M3570,,Hypermobility syndrome,,,fin
M358,,Muu systeeminen (diffuusi) sidekudossairaus,,M3580,,Other specified systemic involvement of connective tissue,,,fin
M359,,Määrittämätön systeeminen (diffuusi) sidekudossairaus,,M3590,,"Systemic involvement of connective tissue, unspecified",,,fin
M360,,Kasvainsairauteen liittyvä dermatomyosiitti,,M3600,,Dermato(poly)myositis in neoplastic disease (C00–D48+),,*,fin
M361,,Kasvainsairauteen liittyvä nivelsairaus,,M3610,,Arthropathy in neoplastic disease (C00–D48+),,*,fin
M361,C900,Myeloomaan liittyvä nivelsairaus,Multippeli myelooma,M3610,C9000,Arthropathy in neoplastic disease (C00–D48+),Multiple myeloma,*,fin
M361,C968,Pahanlaatuiseen histiosytoosiin liittyvä nivelsairaus,Histiosyyttinen sarkooma,M3610,C9680,Arthropathy in neoplastic disease (C00–D48+),Histiocytic sarcoma,,fin
M362,,Hemofiliaan liittyvä nivelsairaus,,M3620,,Haemophilic arthropathy (D66–D68+),,*,fin
M363,,Muuhun verisairauteen liittyvä nivelsairaus,,M3630,,Arthropathy in other blood disorders (D50–D76+),,*,fin
M364,,Nivelsairaus muualla luokitetun yliherkkyysreaktion yhteydessä,,M3640,,Arthropathy in hypersensitivity reactions classified elsewhere,,*,fin
M364,D690,Henoch-Schönleinin purppuraan liittyvä nivelsairaus,Allerginen purppura,M3640,D6900,Arthropathy in hypersensitivity reactions classified elsewhere,Allergic purpura,*,fin
M368,,Systeeminen sidekudossairaus muualla luokitetun muun sairauden yhteydessä,,M3680,,Systemic disorders of connective tissue in other diseases classified elsewhere,,*,fin
M368,D801,Hypogammaglobulinemiaan liittyvä systeeminen sidekudossairaus,Ei-suvuittainen hypogammaglobulinemia,M3680,D8010,Systemic disorders of connective tissue in other diseases classified elsewhere,Nonfamilial hypogammaglobulinaemia,*,fin
M368,E702,Okronoosiin liittyvä systeeminen sidekudossairaus,Tyrosiiniaineenvaihdunnan häiriöt,M3680,E7020,Systemic disorders of connective tissue in other diseases classified elsewhere,Disorders of tyrosine metabolism,*,fin
M400,,Asentokyfoosi,,M4000,,Postural kyphosis,,,fin
M401,,Muu sekundaarinen kyfoosi,,M4010,,Other secondary kyphosis,,,fin
M402,,Muu tai määrittämätön kyfoosi,,M4020,,Other and unspecified kyphosis,,,fin
M403,,Lautaselkäoireyhtymä,,M4030,,Flatback syndrome,,,fin
M404,,Muu lordoosi,,M4040,,Other lordosis,,,fin
M405,,Määrittämätön lordoosi,,M4050,,"Lordosis, unspecified",,,fin
M410,,Imeväisen idiopaattinen skolioosi,,M4100,,Infantile idiopathic scoliosis,,,fin
M411,,Lasten idiopaattinen skolioosi,,M4110,,Juvenile idiopathic scoliosis,,,fin
M412,,Muu idiopaattinen skolioosi,,M4120,,Other idiopathic scoliosis,,,fin
M413,,Rintakehäperäinen skolioosi,,M4130,,Thoracogenic scoliosis,,,fin
M414,,Neuromuskularinen skolioosi,,M4140,,Neuromuscular scoliosis,,,fin
M415,,Muu sekundaarinen skolioosi,,M4150,,Other secondary scoliosis,,,fin
M418,,Muu skolioosi,,M4180,,Other forms of scoliosis,,,fin
M419,,Määrittämätön skolioosi,,M4190,,"Scoliosis, unspecified",,,fin
M420,,Nuoruusiän selkärangan osteokondroosi,,M4200,,Juvenile osteochondrosis of spine,,,fin
M421,,Aikuisen selkärangan osteokondroosi,,M4210,,Adult osteochondrosis of spine,,,fin
M429,,Määrittämätön selkärangan osteokondroosi,,M4290,,"Spinal osteochondrosis, unspecified",,,fin
M430,,Nikamankaaren valenivel (spondylolyysi),,M4300,,Spondylolysis,,,fin
M431,,Nikamansiirtymä (spondylolisteesi),,M4310,,Spondylolisthesis,,,fin
M432,,Muu selkärangan yhteenkasvama,,M4320,,Other fusion of spine,,,fin
M433,,Toistuva atlantoaksiaalinen osittainen sijoiltaanmeno ja selkäydinsairaus,,M4330,,Recurrent atlantoaxial subluxation with myelopathy,,,fin
M434,,Muu toistuva atlantoaksiaalinen osittainen sijoiltaanmeno,,M4340,,Other recurrent atlantoaxial subluxation,,,fin
M435,,Muu toistuva nikaman osittainen sijoiltaanmeno selkärangassa,,M4350,,Other recurrent vertebral subluxation,,,fin
M436,,Kierokaula,,M4360,,Torticollis,,,fin
M438,,Muu epämuotoisuutta aiheuttava selkäsairaus,,M4380,,Other specified deforming dorsopathies,,,fin
M439,,Määrittämätön epämuotoisuutta aiheuttava selkäsairaus,,M4390,,"Deforming dorsopathy, unspecified",,,fin
M45,,Selkärankareuma,,M4500,,Ankylosing spondylitis,,,fin
M45,H221,Selkärankareumaan liittyvä värikalvon ja sädekehän tulehdus,Muualla luokitettuun muuhun sairauteen liittyvä värikalvon ja sädekehän tulehdus,M4500,H2210,Ankylosing spondylitis,Iridocyclitis in other diseases classified elsewhere,*,fin
M45,J998,Selkärankareumaan liittyvä hengityselinsairaus,Muualla luokitettuun muuhun sairauteen liittyvä hengityselinsairaus,M4500,J9980,Ankylosing spondylitis,Respiratory disorders in other diseases classified elsewhere,*,fin
M460,,Selkärangan siteiden ja lihasjänteiden kiinnittymiskohtien sairaus,,M4600,,Spinal enthesopathy,,,fin
M461,,Muualla luokittamaton risti-suoliluunivelen tulehdus,,M4610,,"Sacroiliitis, not elsewhere classified",,,fin
M462,,Nikaman osteomyeliitti,,M4620,,Osteomyelitis of vertebra,,,fin
M463,,Nikamavälilevyn infektio,,M4630,,Infection of intervertebral disc (pyogenic),,,fin
M464,,Määrittämätön nikamavälilevyn tulehdus,,M4640,,"Discitis, unspecified",,,fin
M465,,Muu infektioosi nikamasairaus,,M4650,,Other infective spondylopathies,,,fin
M468,,Muu tulehduksellinen nikamasairaus,,M4680,,Other specified inflammatory spondylopathies,,,fin
M469,,Määrittämätön tulehduksellinen nikamasairaus,,M4690,,"Inflammatory spondylopathy, unspecified",,,fin
M470,,Etumaisen selkäydinvaltimon ja/tai nikamavaltimon puristusoireyhtymä (G99.2*),,M4700,,Anterior spinal and vertebral artery compression syndromes (G99.2*),,+,fin
M470,G992,Etumaisen selkäydinvaltimon ja/tai nikamavaltimon puristusoireyhtymä,Selkäydinsairaus muualla luokitetun sairauden yhteydessä,M4700,G9920,Anterior spinal and vertebral artery compression syndromes (G99.2*),Myelopathy in diseases classified elsewhere,*,fin
M471,,Muu nikamasairaus ja selkäydinsairaus,,M4710,,Other spondylosis with myelopathy,,,fin
M471,G992,Nikamasairauden aiheuttama selkäytimen puristuminen,Selkäydinsairaus muualla luokitetun sairauden yhteydessä,M4710,G9920,Other spondylosis with myelopathy,Myelopathy in diseases classified elsewhere,*,fin
M472,,Muu nikamasairaus ja hermojuurisairaus,,M4720,,Other spondylosis with radiculopathy,,,fin
M4780,,Kaularangan spondyloosi ilman selkäytimen tai hermojuurten sairautta,,M478A,,Neck spondylosis without myelopathy or radiculopathy,,,fin
M4781,,Rintarangan spondyloosi ilman selkäytimen tai hermojuurten sairautta,,M478B,,Thoracal spondylosis without myelopathy or radiculopathy,,,fin
M4782,,Lanne-ristirangan spondyloosi ilman selkäytimen tai hermojuurten sairautta,,M478C,,Lumbal spondylosis without myelopathy or radiculopathy,,,fin
M479,,Määrittämätön spondyloosi,,M4790,,"Spondylosis, unspecified",,,fin
M479,G552,Spondyloosiin liittyvä hermojuuren tai hermopunoksen puristustila,Spondyloosiin liittyvä hermojuurten tai hermopunosten puristustila,M4790,G5520,"Spondylosis, unspecified",Nerve root and plexus compressions in spondylosis (M47.- +),*,fin
M479,G992,Spondyloosiin liittyvä selkäydinsairaus,Selkäydinsairaus muualla luokitetun sairauden yhteydessä,M4790,G9920,"Spondylosis, unspecified",Myelopathy in diseases classified elsewhere,*,fin
M480,,Selkärangankanavan ahtauma,,M4800,,Spinal stenosis,,,fin
M481,,Jäykistävä hyperostoosi (Forestier),,M4810,,Ankylosing hyperostosis [Forestier],,,fin
M482,,Okahaarakeahtaus,,M4820,,Kissing spine,,,fin
M483,,Traumaattinen nikamasairaus,,M4830,,Traumatic spondylopathy,,,fin
M484,,Nikaman rasitusmurtuma,,M4840,,Fatigue fracture of vertebra,,,fin
M485,,Muualla luokittamaton luhistunut nikama,,M4850,,"Collapsed vertebra, not elsewhere classified",,,fin
M488,,Muu nikamasairaus,,M4880,,Other specified spondylopathies,,,fin
M489,,Määrittämätön nikamasairaus,,M4890,,"Spondylopathy, unspecified",,,fin
M490,,Selkärangan tuberkuloosi,,M4900,,Tuberculosis of spine (A18.0+),,*,fin
M490,A180,Selkärangan tuberkuloosi,Luu- ja niveltuberkuloosi,M4900,A1800,Tuberculosis of spine (A18.0+),Tuberculosis of bones and joints,*,fin
M491,,Brusellan aiheuttama nikamatulehdus,,M4910,,Brucella spondylitis (A23.-+),,*,fin
M491,A239,Määrittämättömän bruselloosin aiheuttama nikamatulehdus,Määrittämätön bruselloosi,M4910,A2390,Brucella spondylitis (A23.-+),"Brucellosis, unspecified",*,fin
M492,,Enterobakteerin aiheuttama nikamatulehdus,,M4920,,Enterobacterial spondylitis (A01–A04+),,*,fin
M493,,Nikamasairaus muualla luokitetun muun infektio- tai loistaudin yhteydessä,,M4930,,Spondylopathy in other infectious and parasitic diseases classified elsewhere,,*,fin
M494,,Hermosairaudesta johtuva nikamasairaus,,M4940,,Neuropathic spondylopathy,,*,fin
M494,A521,Tabes dorsaliksesta johtuva nikamasairaus,Oireinen hermostokuppa,M4940,A5210,Neuropathic spondylopathy,Symptomatic neurosyphilis,*,fin
M494,G950,Syringomyeliasta johtuva nikamasairaus,Selkäytimen ja/tai aivorungon ontelotauti,M4940,G9500,Neuropathic spondylopathy,Syringomyelia and syringobulbia,*,fin
M495,,Nikaman luhistuminen muualla luokitetun sairauden yhteydessä,,M4950,,Collapsed vertebra in diseases classified elsewhere,,*,fin
M495,C795,Etäpesäkkeen aiheuttama nikamamurtuma,Etäpesäke luussa tai luuytimessä,M4950,C7950,Collapsed vertebra in diseases classified elsewhere,Secondary malignant neoplasm of bone and bone marrow,*,fin
M495,C900,Myeloomaan liittyvä nikamaluhistuma,Multippeli myelooma,M4950,C9000,Collapsed vertebra in diseases classified elsewhere,Multiple myeloma,*,fin
M498,,Nikamasairaus muualla luokitetun muun sairauden yhteydessä,,M4980,,Spondylopathy in other diseases classified elsewhere,,*,fin
M500,,Kaularangan välilevysairaus ja selkäydinsairaus (G99.2*),,M5000,,Cervical disc disorder with myelopathy (G99.2*),,+,fin
M500,G992,Kaularangan välilevysairaus ja selkäydinsairaus,Selkäydinsairaus muualla luokitetun sairauden yhteydessä,M5000,G9920,Cervical disc disorder with myelopathy (G99.2*),Myelopathy in diseases classified elsewhere,*,fin
M501,,Kaularangan välilevysairaus ja hermojuuren sairaus,,M5010,,Cervical disc disorder with radiculopathy,,,fin
M502,,Muu kaularangan välilevyn siirtymä,,M5020,,Other cervical disc displacement,,,fin
M503,,Muu kaularangan välilevyrappeuma,,M5030,,Other cervical disc degeneration,,,fin
M508,,Muu kaularangan nikamavälilevysairaus,,M5080,,Other cervical disc disorders,,,fin
M509,,Määrittämätön kaularangan välilevysairaus,,M5090,,"Cervical disc disorder, unspecified",,,fin
M510,,Nikamavälilevysairaus ja selkäydinsairaus (G99.2*),,M5100,,Lumbar and other intervertebral disc disorders with myelopathy (G99.2*),,+,fin
M510,G992,Nikamavälilevysairaus ja selkäydinsairaus,Selkäydinsairaus muualla luokitetun sairauden yhteydessä,M5100,G9920,Lumbar and other intervertebral disc disorders with myelopathy (G99.2*),Myelopathy in diseases classified elsewhere,*,fin
M511,,Nikamavälilevysairaus ja hermojuurioireisto,,M5110,,Lumbar and other intervertebral disc disorders with radiculopathy (G55.1*),,,fin
M511,G551,Nikamavälilevysairauden aiheuttama hermojuuren puristustila,Nikamavälilevyhäiriöön liittyvä hermojuurten tai hermopunosten puristustila,M5110,G5510,Lumbar and other intervertebral disc disorders with radiculopathy (G55.1*),Nerve root and plexus compressions in intervertebral disc disorders (M50–M51+),*,fin
M512,,Muu nikamavälilevyn siirtymä,,M5120,,Other specified intervertebral disc displacement,,,fin
M513,,Muu nikamavälilevyn rappeuma,,M5130,,Other specified intervertebral disc degeneration,,,fin
M514,,Schmorlin keräset,,M5140,,Schmorl's nodes,,,fin
M518,,Muu välilevysairaus,,M5180,,Other specified intervertebral disc disorders,,,fin
M519,,Määrittämätön välilevysairaus,,M5190,,"Intervertebral disc disorder, unspecified",,,fin
M519,G551,Nikamavälilevyhäiriöön liittyvä hermojuuren tai hermopunoksen puristustila,Nikamavälilevyhäiriöön liittyvä hermojuurten tai hermopunosten puristustila,M5190,G5510,"Intervertebral disc disorder, unspecified",Nerve root and plexus compressions in intervertebral disc disorders (M50–M51+),*,fin
M530,,Niska-pääoireyhtymä kaula-pääoireyhtymä,,M5300,,Cervicocranial syndrome,,,fin
M531,,Niska-olkavarsioireyhtymä,,M5310,,Cervicobrachial syndrome,,,fin
M532,,Selkärangan yliliikkuvuus,,M5320,,Spinal instabilities,,,fin
M533,,Muualla luokittamattomat risti-häntäluuseudun sairaudet,,M5330,,"Sacrococcygeal disorders, not elsewhere classified",,,fin
M538,,Muu selkäsairaus,,M5380,,Other specified dorsopathies,,,fin
M539,,Määrittämätön selkäsairaus,,M5390,,"Dorsopathy, unspecified",,,fin
M540,,Niskan ja selän pannikuliitti,,M5400,,Panniculitis affecting regions of neck and back,,,fin
M541,,Hermojuuren sairaus,,M5410,,Radiculopathy,,,fin
M542,,Kaularankakipu,,M5420,,Cervicalgia,,,fin
M543,,Tuntemattomasta syystä johtuva iskiaskipu,,M5430,,Sciatica,,,fin
M544,,Lanneselän kipu ja iskiaskipu,,M5440,,Lumbago with sciatica,,,fin
M545,,Lanneselän kipu,,M5450,,Low back pain,,,fin
M546,,Rintarangan kipu,,M5460,,Pain in thoracic spine,,,fin
M548,,Muu selkäsärky,,M5480,,Other dorsalgia,,,fin
M549,,Määrittämätön selkäsärky,,M5490,,"Dorsalgia, unspecified",,,fin
M600,,Lihaksen infektio,,M6000,,Infective myositis,,,fin
M601,,Interstitiaalinen lihastulehdus,,M6010,,Interstitial myositis,,,fin
M602,,Muualla luokittamaton pehmytkudoksen vierasesinegranulooma,,M6020,,"Foreign body granuloma of soft tissue, not elsewhere classified",,,fin
M608,,Muu lihastulehdus,,M6080,,Other myositis,,,fin
M609,,Määrittämätön lihastulehdus,,M6090,,"Myositis, unspecified",,,fin
M610,,Traumaattinen luutuva lihastulehdus,,M6100,,Myositis ossificans traumatica,,,fin
M611,,Etenevä luutuva lihastulehdus,,M6110,,Myositis ossificans progressiva,,,fin
M612,,Halvaukseen liittyvä lihaksen kalkkiutuminen ja luutuminen,,M6120,,Paralytic calcification and ossification of muscle,,,fin
M613,,Palovammaan liittyvä lihaksen kalkkiutuminen ja luutuminen,,M6130,,Calcification and ossification of muscles associated with burns,,,fin
M614,,Muu lihaksen kalkkiutuminen,,M6140,,Other calcification of muscle,,,fin
M615,,Muu lihaksen luutuminen,,M6150,,Other ossification of muscle,,,fin
M619,,Määrittämätön lihaksen kalkkiutuminen ja luutuminen,,M6190,,"Calcification and ossification of muscle, unspecified",,,fin
M620,,Lihaksen ei-traumaattinen katkeaminen ja vetäytymä,,M6200,,Diastasis of muscle,,,fin
M621,,Muu ei-traumaattinen lihasrepeytymä,,M6210,,Other rupture of muscle (nontraumatic),,,fin
M622,,Iskeeminen lihasinfarkti,,M6220,,Ischaemic infarction of muscle,,,fin
M623,,Lihasten [parapleginen] liikkumattomuusoireyhtymä,,M6230,,Immobility syndrome (paraplegic),,,fin
M624,,Lihaskontraktuura,,M6240,,Contracture of muscle,,,fin
M625,,Muualla luokittamaton lihaksen surkastuminen,,M6250,,"Muscle wasting and atrophy, not elsewhere classified",,,fin
M626,,Lihasvenähdys,,M6260,,Muscle strain,,,fin
M628,,Muu lihasten sairaus,,M6280,,Other specified disorders of muscle,,,fin
M629,,Määrittämätön lihasten sairaus,,M6290,,"Disorder of muscle, unspecified",,,fin
M630,,Muualla luokitettuun bakteeritautiin liittyvä lihastulehdus,,M6300,,Myositis in bacterial diseases classified elsewhere,,*,fin
M630,A514,Sekundaarisen kupan aiheuttama lihastulehdus,Muu sekundaarinen kuppa,M6300,A5140,Myositis in bacterial diseases classified elsewhere,Other secondary syphilis,*,fin
M630,A5279,Myöhäiskupan aiheuttama lihassairaus,Muu oireinen myöhäiskuppa,M6300,A5270,Myositis in bacterial diseases classified elsewhere,Other symptomatic late syphilis,*,fin
M631,,Muualla luokitettuihin alkueläin- ja loistartuntoihin liittyvä lihastulehdus,,M6310,,Myositis in protozoal and parasitic infections classified elsewhere,,*,fin
M631,B588,Toksoplasman aiheuttama lihastulehdus,Muun elimen toksoplasmoosi,M6310,B5880,Myositis in protozoal and parasitic infections classified elsewhere,Toxoplasmosis with other organ involvement,*,fin
M631,B659,Skistosomiaasiin liittyvä lihastulehdus,Määrittämätön halkiomatotauti,M6310,B6590,Myositis in protozoal and parasitic infections classified elsewhere,"Schistosomiasis, unspecified",*,fin
M631,B698,Systiserkoosiin liittyvä lihastulehdus,Muualla sijaitseva systiserkoosi,M6310,B6980,Myositis in protozoal and parasitic infections classified elsewhere,Cysticercosis of other sites,*,fin
M631,B75,Trikinoosiin liittyvä lihastulehdus,Trikinelloosi,M6310,B7500,Myositis in protozoal and parasitic infections classified elsewhere,Trichinellosis,*,fin
M632,,Muualla luokitettuun muuhun infektiotautiin liittyvä lihastulehdus,,M6320,,Myositis in other infectious diseases classified elsewhere,,*,fin
M633,,Sarkoidoosin lihastulehdus,,M6330,,Myositis in sarcoidosis (D86.8+),,*,fin
M633,D868,Sarkoidoottinen lihastulehdus,Muussa tai useissa kehonosissa ilmenevä sarkoidoosi,M6330,D8680,Myositis in sarcoidosis (D86.8+),Sarcoidosis of other and combined sites,*,fin
M638,,Muualla luokitettuun sairauteen liittyvä muu lihasten sairaus,,M6380,,Other disorders of muscle in diseases classified elsewhere,,*,fin
M650,,Jännetupen märkäkertymä,,M6500,,Abscess of tendon sheath,,,fin
M651,,Muu nivelkalvon tai jännetupen infektio,,M6510,,Other infective (teno)synovitis,,,fin
M652,,Kalkkiutuva jännetulehdus,,M6520,,Calcific tendinitis,,,fin
M653,,Napsusormi,,M6530,,Trigger finger,,,fin
